business_restriction,"Hypocritic Trudeau
business_restriction,@CBCNews Those dam experts again ! Why is it necessary for a short cross border trip and who is an expert in this field ? After 20 months of Covid restrictions and loss of jobs businesses closing whoever has the money for a trip can afford a test .
business_restriction,"Travel Alert: Latvia will ease nationwide #COVID restrictions on Nov. 15. The nightly curfew will be lifted
business_restriction,"@sporeMOH Please lift those COVID restrictions. Stop making a popular destinations a PRISON CITY with these restrictions. They take away our freedom and they hurt businesses
business_restriction,"@sfnativekelly @A1Policy Wow
business_restriction,@NavyCS @Reuters Cruise ships are businesses that lose millions if they become floating petri dishes of COVID. Let them put in restrictions all day! #safeforall
business_restriction,"Auckland Covid-19 restrictions easing still leaves some businesses out in the cold
business_restriction,"Fully vaccinated locals woke up to eased COVID restrictions today.
business_restriction,Auckland Covid-19 restrictions easing still leaves some businesses out in the cold
business_restriction,"What would help us most
business_restriction,"Outdoor hospitality not 'particularly viable' if COVID restrictions ease this week - PM | Newshub
business_restriction,"@thatsnotmine125 @EssexPR @MrDarcy1815 @SallyJiggles My god are you still rabbiting on!
business_restriction,"@GynecologistIm @HertsHuntSabs @CottesmoreHunt @RSPCA_official Not wishing to detract from the abhorrent behaviour
business_restriction,"Church figures have browbeaten elected officials over Covid restrictions
business_restriction,I will not follow another Lockdown. The UK Government must accept that they cant be an authoritarian spin machine and dictate our lives. More ruinous Covid 19 restrictions will have a detrimental effect or Businesses and our lives.
business_restriction,"This year's Diwali generated business to the tune of 1.25 lakh crore
business_restriction,"NetTaxParty will @Compensate2X
business_restriction,"End any semblance or hint of extra unemployment.
business_restriction,"@WimmerAnnemarie @maxfawcett @aManOnaJourney Its not about getting a response. Right now
business_restriction,Anyone else frustrated by businesses like @GoodLifeFitness reducing hours/services under the false pretences of COVID restrictions? The law says you need to ensure vaccine compliancy; not limit hours of access because you choose not to staff the place. My fees are still the same.
business_restriction,"Its fantastic to see businesses putting themselves forward to support the community when under pressure themselves
business_restriction,Price &amp; Son Funeral Directors and Second Helpings are all finalists. "
business_restriction,"@sporeMOH Please lift those COVID restrictions. Stop making a popular destinations a PRISON CITY with these restrictions. They take away our freedom and they hurt businesses
business_restriction,@RobHoude @BrendonLeslie You are missing the point Rob! The vaccine does not prevent you from getting Covid! The big picture is we are are open with no restrictions on our population and or businesses. Lockdowns and mandates do not work period!! Stop watching that CNN garbage!!!
business_restriction,"This year's Diwali generated business to the tune of 1.25 lakh crore
business_restriction,"This year's Diwali generated business to the tune of 1.25 lakh crore
business_restriction,"This year's Diwali generated business to the tune of 1.25 lakh crore
business_restriction,"@hayley_inMelb @MackayIM @NorksP Its not the covid-free paradise out there that people seem to imagine. In any case people can leave - my neighbour did this morning. Opening the borders will mean increased restrictions
business_restriction,"@Sad_Mushroom @jesso59 @andrewwlaird @DanielAndrewsMP I'm wondering how many businesses will allow unvaccinated people to enter their premises when there are no official restrictions.
business_restriction,"@FredDinizGEC @NeoJane8 @MalcolmNance Left americans in Afghanistan
business_restriction,"@AnimalsRockOn @TeamPelosi Common sense proves it. Pandemic hits
business_restriction,unemployment # down. Now filling job positions that existed before COVID!
business_restriction," SLOVENIA: COVID-19 restrictions on businesses
business_restriction,"@AllCultsAreBad @ChewIron @edamoned Thats not strictly true. The UK declared a freedom day making any lady restrictions advisory. Or subject to businesses etc to decide about. But the UK had a very different approach to COVID relying
business_restriction,@DielFactor @caroljsroth Curious if other restaurants in your city have done as well. If so I'd really like to know which city didn't lose some of their restaurants because of Covid restrictions. It was my understanding restaurants were some of the hardest hit small businesses.
business_restriction,@CP24 Not at all surprised - many people are getting a false sense of security from vaccination and businesses are permitted to open without restrictions with proof of vaccination. You can still contract and transmit COVID-19 after vaccination but symptoms will be milder.
business_restriction,"The government hasn't announced any restrictions on public movement over covid
business_restriction,"That's it. Parents make the call in @browardschools. The law won. Your kid can go to school without a mask Monday.
